city,category,created_at,visits_7MA_percentage_change,ct_adcode,city_en,city_ch,pr_adcode,pr_ch,pr_en
上海,Grocery & pharmacy,2020-06-14,-30.4909560723514,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-21,-24.8062015503876,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-28,-32.9457364341085,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-05,-27.0025839793282,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-12,-26.2273901808786,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-19,-29.8449612403101,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-26,-32.0413436692506,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-02,-26.4857881136951,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-09,-24.6770025839793,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-16,-21.8346253229974,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-23,-25.3229974160207,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-30,-31.9121447028424,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-06,-34.3669250645995,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-13,-18.733850129199,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-20,-31.9121447028424,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-27,-27.5193798449612,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-04,-52.1963824289406,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-11,-34.8837209302326,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-18,-43.5400516795866,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-25,-35.9173126614987,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-01,-33.8501291989664,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-08,-29.328165374677,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-15,-37.3385012919897,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-22,-50,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-29,-57.6227390180879,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-06,-6.9767441860465,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-13,0,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-20,-6.71834625322998,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-27,-46.2532299741602,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-03,-47.0284237726098,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-10,-55.6847545219638,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-17,-43.4108527131783,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-24,-49.4832041343669,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-02,-45.4780361757106,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-09,-45.4780361757106,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-16,-43.5400516795866,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-23,-39.1472868217054,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-30,-42.764857881137,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-06,-44.4444444444444,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-13,-40.5684754521964,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-20,-33.2041343669251,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-27,-38.8888888888889,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-04,-40.8268733850129,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-11,-31.3953488372093,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-18,-29.0697674418605,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-25,-38.1136950904393,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-01,-36.6925064599483,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-08,-34.3669250645995,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-15,-30.8785529715762,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-22,-28.9405684754522,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-29,-30.6201550387597,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-06,-25.0645994832041,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-13,-26.3565891472868,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-20,-30.6201550387597,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-27,-30.6201550387597,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-03,-27.2609819121447,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-10,-24.4186046511628,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-17,-22.609819121447,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-24,-26.7441860465116,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-31,-29.9741602067184,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-07,-35.7881136950904,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-14,-18.8630490956072,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-21,-30.4909560723514,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-28,-30.1033591731266,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-05,-54.1343669250646,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-12,-31.266149870801,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-19,-44.702842377261,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-26,-33.3333333333333,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-02,-33.9793281653747,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-09,-29.0697674418605,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-16,-42.1188630490956,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-23,-49.8708010335917,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-30,-58.7855297157623,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-07,-4.00516795865633,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-14,-2.0671834625323,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-21,-10.7235142118863,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-28,-45.4780361757106,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-04,-50.6459948320414,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-11,-50.2583979328165,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-18,-49.3540051679587,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-25,-48.5788113695091,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-03,-44.3152454780362,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-10,-46.8992248062015,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-17,-41.7312661498708,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-24,-39.5348837209302,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-31,-41.7312661498708,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-07,-44.702842377261,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-14,-39.2764857881137,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-21,-33.9793281653747,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-28,-42.2480620155039,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-05,-36.9509043927649,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-12,-29.328165374677,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-19,-31.3953488372093,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-26,-38.6304909560724,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-02,-37.3385012919897,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-09,-31.7829457364341,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-16,-29.7157622739018,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-23,-34.7545219638243,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-30,-25.7105943152455,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-07,-25.4521963824289,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-14,-28.2945736434109,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-21,-30.8785529715762,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-28,-29.5865633074935,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-04,-25.4521963824289,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-11,-25.3229974160207,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-18,-23.2558139534884,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-25,-27.0025839793282,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-01,-30.4909560723514,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-08,-36.8217054263566,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-15,-18.6046511627907,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-22,-26.7441860465116,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-29,-36.9509043927649,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-06,-50.6459948320414,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-13,-30.8785529715762,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-20,-43.7984496124031,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-27,-32.8165374677002,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-03,-33.9793281653747,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-10,-28.2945736434109,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-17,-45.7364341085271,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-24,-50.3875968992248,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-01,7.90513833992095,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-08,-1.58102766798419,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-15,-1.84453227931489,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-22,-13.8339920948617,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-29,-45.0592885375494,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-05,-50.0658761528327,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-12,-48.7483530961792,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-19,-48.6166007905138,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-26,-42.0289855072464,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-04,-47.8260869565218,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-11,-45.4545454545455,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-18,-39.3939393939394,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-25,-39.7891963109354,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-01,-43.8735177865613,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-08,-41.501976284585,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-15,-35.7048748353096,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-22,-33.0698287220026,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-29,-42.9512516469038,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-06,-34.1238471673254,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-13,-26.6139657444005,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-20,-30.6982872200264,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-27,-37.2859025032938,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-03,-35.9683794466403,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-10,-30.171277997365,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-17,-26.0869565217391,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-24,-38.6034255599473,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-01,-20.8168642951252,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-08,-24.1106719367589,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-15,-27.2727272727273,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-22,-28.8537549407115,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-29,-26.7457180500659,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-05,-24.2424242424242,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-12,-21.2121212121212,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-19,-26.2187088274045,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-26,-26.2187088274045,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-02,-27.6679841897233,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-09,-32.8063241106719,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-16,-18.1818181818182,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-23,-28.1949934123847,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-30,-39.2621870882741,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-07,-45.4545454545455,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-14,-28.0632411067194,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-21,-45.9815546772069,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-28,-29.2490118577075,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-04,-32.6745718050066,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-11,-27.931488801054,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-18,-45.3227931488801,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-25,-52.437417654809,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-02,6.70136629798308,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-09,-3.18802862719584,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-16,0.715679895901089,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-23,-24.2680546519193,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-30,-44.5673389720234,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-06,-51.2036434612882,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-13,-49.5120364346129,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-20,-47.1698113207547,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-27,-44.4372153545869,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-05,-45.7384515289525,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-12,-47.9505530253741,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-19,-40.9238776837996,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-26,-40.9238776837996,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-02,-43.5263500325309,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-09,-41.0540013012362,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-16,-39.2322706571243,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-23,-31.1646063760573,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-30,-44.3070917371503,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-07,-35.8490566037736,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-14,-27.3910214703969,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-21,-31.6851008458035,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-28,-36.2394274560833,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-04,-38.0611581001952,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-11,-31.0344827586207,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-18,-24.7885491216656,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-25,-36.2394274560833,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-02,-25.8295380611581,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-09,-22.1860767729343,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-16,-31.554977228367,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-23,-30.2537410540013,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-30,-27.3910214703969,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-06,-24.658425504229,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-13,-21.1450878334418,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-20,-27.5211450878334,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-27,-26.7404033832141,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-03,-31.9453480806767,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-10,-29.0826284970722,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-17,-22.7065712426806,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-09-24,-26.8705270006506,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-01,-42.8757319453481,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-08,-44.8275862068966,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-15,-30.3838646714379,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-22,-44.1769681197137,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-10-29,-31.6851008458035,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-05,-32.8562134027326,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-12,-30.5139882888744,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-19,-45.0878334417697,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-11-26,-54.1964866623292,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-03,7.28218465539663,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-10,-2.99089726918076,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-17,-0.390117035110538,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-24,-28.998699609883,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-01-31,-46.0338101430429,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-07,-51.3654096228869,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-14,-49.5448634590377,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-21,-47.9843953185956,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-02-28,-43.4330299089727,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-06,-47.9843953185956,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-13,-44.3433029908973,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-20,-41.48244473342,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-03-27,-42.3927178153446,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-03,-44.2132639791938,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-10,-39.9219765929779,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-17,-36.8010403120936,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-04-24,-31.8595578673602,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-01,-44.6033810143043,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-08,-34.3302990897269,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-15,-29.9089726918075,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-22,-29.1287386215865,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-05-29,-35.630689206762,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-05,-39.4018205461639,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-12,-30.6892067620286,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-19,-24.4473342002601,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-06-26,-37.8413524057217,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-03,-24.0572171651495,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-10,-24.3172951885566,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-17,-28.998699609883,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-24,-30.9492847854356,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-07-31,-27.1781534460338,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-07,-24.9674902470741,310100,Shanghai,上海市,310000,上海市,Shanghai
上海,Grocery & pharmacy,2020-08-14,-20.2860858257477,310100,Shanghai,上海市,310000,上海市,Shanghai
